name,latitude,longitude,rating,num_reviews,rooms,total_grade
Maravel Land,35.375175,24.550323,4.0,102.0,62.0,46.0
Villa Oliva,35.37184,24.540833,4.5,32.0,21.0,62.0
Akoya Resort All Inclusive Hotel,35.369648,24.542566,3.0,85.0,113.0,58.0
Maravel Sky Hotel,35.373352,24.549255,3.0,34.0,101.0,48.0
Hotel Palladion,35.37095,24.538216,4.0,363.0,79.0,66.0
Rethymno Palace,35.375175,24.551968,4.0,253.0,28.0,43.0
Solimar Dias Hotel,35.37408,24.553581,4.0,441.0,76.0,42.0
Aquila Rithymna Beach Hotel,35.37378,24.544811,4.5,3339.0,519.0,57.0
Adele Beach Hotel,35.373264,24.54259,4.5,191.0,88.0,58.0
Amira Luxury Resort,35.3721,24.541399,5.0,38.0,0.0,59.0
Kathrin Beach Hotel,35.372334,24.537214,4.0,104.0,100.0,66.0
Rethymno Sunset Hotel,35.36922,24.544819,2.0,172.0,113.0,53.0
Rethymno Residence,35.373165,24.549473,3.5,572.0,156.0,48.0
Grecotel Casa Marron,38.176933,21.489384,4.0,941.0,270.0,0.0
Ionian Beach,38.18295,21.476011,3.0,228.0,82.0,0.0
Civitel Olympic Hotel,38.03361,23.795635,4.0,252.0,38.0,66.0
Civitel Attik & Civitel Esprit,38.04828,23.798063,4.0,392.0,61.0,72.0
Ipsala Park Hotel,40.911793,26.377262,4.0,1.0,0.0,0.0
Ramada Plaza By Wyndham Gevgelija,41.140133,22.539825,4.5,118.0,128.0,0.0
Hotel Negorski Banji,41.18712,22.47248,5.0,3.0,100.0,0.0
Paint It Black Hotel,41.146282,22.495378,5.0,4.0,58.0,0.0
Hotel Avra Rafina,38.020397,24.009277,3.5,788.0,96.0,75.0
Oscar Hotel,38.866932,21.162521,4.0,30.0,30.0,47.0
The Old School Hotel,39.594135,21.107838,4.5,73.0,8.0,42.0
Skion Palace Beach Hotel,39.960182,23.499428,2.0,40.0,56.0,0.0
Xenios Anastasia Resort & Spa,39.962772,23.493534,4.0,596.0,115.0,0.0
Paxos Beach Hotel,39.19128,20.19713,4.5,238.0,40.0,0.0
Nereidi Villas,39.185814,20.201698,3.5,2.0,0.0,0.0
Torri e Merli Hotel,39.22893,20.140675,4.5,134.0,7.0,45.0
Seleni Suites Hotel,37.678528,22.200705,4.5,106.0,30.0,0.0
Art Mainalon Hotel,37.669804,22.183262,4.0,157.0,46.0,40.0
Vytina Mountain View Hotel,37.667915,22.199879,4.0,93.0,12.0,0.0
Thea Mainalou,37.659523,22.183296,4.5,72.0,17.0,0.0
Vitina House Forest Resort,37.65791,22.182623,4.0,166.0,45.0,0.0
Nymfasia Arcadia Resort Hotel,37.687256,22.194448,4.0,105.0,0.0,0.0
Gea Elaia Hotel,36.50897,23.06011,4.0,29.0,28.0,0.0
Hotel Limira Mare,36.511677,23.05689,4.0,179.0,108.0,0.0
Yria Hotel,37.788967,20.900335,4.0,126.0,30.0,84.0
Mikro Nisi Studios,37.88551,20.715628,4.5,2.0,0.0,0.0
Alba Hotel,37.789,20.8995,3.5,42.0,15.0,84.0
Diana Hotel,37.7886,20.898842,4.0,218.0,45.0,86.0
Splash Pool Bar,37.73215,20.86866,4.5,11.0,0.0,76.0
Bitzaro Boutique Hotel,37.79037,20.89962,5.0,12.0,28.0,83.0
Hotel Strada Marina,37.78562,20.898848,4.0,462.0,112.0,89.0
Palatino Hotel,37.79074,20.898653,4.0,277.0,68.0,83.0
Phoenix Hotel,37.78698,20.899336,4.0,174.0,35.0,89.0
Cavo Orient Beach Hotel & Suites,37.818844,20.822432,3.5,154.0,108.0,0.0
Arkadia Hotel,37.831184,20.836386,4.5,297.0,18.0,0.0
Tsamis Zante Hotel & Spa,37.833775,20.830593,4.0,566.0,74.0,0.0
Hotel Belussi Beach,37.837257,20.824821,4.0,298.0,1.0,0.0
Villa Castelletto,37.779907,20.824488,3.0,1.0,0.0,0.0
Poseidon Hotel,40.26809,22.596182,3.5,6.0,25.0,78.0
Paralia Beach Boutique Hotel,40.26813,22.598389,5.0,31.0,23.0,78.0
Hotel Ilion,40.26593,22.596949,4.5,23.0,21.0,78.0
Gold Stern Hotel,40.268642,22.596453,4.5,20.0,16.0,77.0
Rainbow Resort,40.27233,22.59734,4.5,7.0,17.0,69.0
Hotel Europe,40.26915,22.59638,4.5,29.0,34.0,77.0
Hotel Argo,40.268135,22.597181,5.0,1.0,0.0,78.0
Kymata,40.2661,22.597364,4.5,45.0,21.0,77.0
Mythic Summer Hotel,40.26737,22.5873,4.5,82.0,46.0,51.0
Hotel LITO,40.26674,22.597214,4.0,30.0,26.0,77.0
Hotel Mediterranean Resort,40.27196,22.59765,4.0,110.0,68.0,71.0
Mediterranean Village Hotel & Spa,40.28596,22.606049,4.0,530.0,176.0,0.0
Cosmopolitan Hotel & Spa,40.276173,22.596485,4.5,171.0,50.0,50.0
Chronis Hotel,40.26779,22.5968,4.5,15.0,17.0,79.0
Aktaion,40.26573,22.597279,4.5,37.0,30.0,77.0
Theofilos Paradise Boutique Hotel,39.10621,26.559439,4.5,227.0,24.0,88.0
Silver Bay Hotel,39.107624,26.507643,3.5,55.0,80.0,0.0
Hotel Lesvion,39.105778,26.555683,4.0,167.0,34.0,89.0
Blue Sea Hotel,39.1044,26.560013,3.5,117.0,58.0,88.0
Pyrgos of Mytilene,39.093613,26.55864,4.5,119.0,12.0,39.0
Antigoni Beach Hotel,40.24022,23.725954,4.5,335.0,50.0,42.0
Katafigio Village,36.81193,22.296753,5.0,13.0,249.0,0.0
Assos BatIk Iskele Beach,39.472443,26.248281,5.0,8.0,6.0,0.0
Assos Hestia Otel,39.4969,26.377634,4.5,31.0,24.0,0.0
Assos Alis Farm Boutique Hotel & Spa,39.478695,26.235283,4.5,33.0,0.0,0.0
Assos Buyuk YIldIzsaray Otel,39.48621,26.340033,2.5,29.0,9.0,67.0
Assos Livza Butik & Apart Otel,39.51875,26.449455,4.5,20.0,14.0,0.0
Neilson Vounaki Beachclub,38.77136,20.880474,4.5,446.0,98.0,37.0
Thalassa Hotel & Spa Paleros,38.76842,20.881517,4.0,148.0,56.0,0.0
Cliff Bay Hotel,38.7888,20.877499,4.5,75.0,25.0,0.0
Regina Mare,39.339806,20.287321,2.5,77.0,120.0,0.0
Sunset Apartments,39.353867,20.28917,5.0,5.0,8.0,0.0
Karavostasi Beach Hotel,39.3378,20.290453,4.0,66.0,47.0,0.0
MarBella Elix,39.341248,20.28698,5.0,251.0,146.0,0.0
Elina Hotel,39.33601,20.291138,4.5,93.0,45.0,0.0
3 Aktes Resort,39.385,20.275833,4.5,47.0,12.0,0.0
Arilla Beach Hotel,39.35793,20.292097,3.5,67.0,48.0,0.0
Gardenia Hotel & Spa,41.73438,21.776596,4.5,67.0,40.0,0.0
Therme Sea Luxury Lodge,37.41421,23.349339,4.5,38.0,8.0,0.0
Barcelo Hydra Beach Resort,37.41409,23.337234,4.5,2498.0,328.0,0.0
Anamar Mykonos Natural Retreat,37.45758,25.369822,3.5,106.0,30.0,0.0
Villa Galaxy,37.45964,25.380068,4.5,15.0,3.0,0.0
Ftelia Bay Boutique Hotel Mykonos,37.45451,25.367477,4.0,100.0,34.0,0.0
Balos Beach,35.522118,23.610605,4.5,675.0,53.0,0.0
Olive Tree Apartments,35.510246,23.611916,4.5,103.0,6.0,0.0
Hotel Minelska Resort,39.30571,23.119804,4.5,88.0,6.0,37.0
Onar Hotel Kokkoni,37.97265,22.780191,3.5,28.0,45.0,0.0
Anovolios Boutique Hotel,39.34453,23.08488,4.5,87.0,15.0,0.0
Sunset Elafonisi Apartments,35.269512,23.53044,5.0,12.0,10.0,0.0
Castello,36.42835,22.48588,4.0,6.0,0.0,0.0
Thermae Platystomou Resort & Spa,38.969723,22.101341,4.0,219.0,63.0,0.0
Atrium Prestige Thalasso Spa Resort & Villas,35.94025,27.866837,5.0,3226.0,254.0,0.0
Little Inn Hotel,35.082207,24.740494,4.5,152.0,43.0,0.0
Halara Studios,36.742203,24.42261,4.5,63.0,5.0,76.0
Ostria Hotel Kakovatos,37.454727,21.640438,5.0,58.0,24.0,39.0
Archontiko Argyro,39.39539,22.983189,4.0,28.0,8.0,43.0
Archontika Karamarlis,39.401417,22.988964,4.0,107.0,15.0,53.0
Princess Lanassa Hotel,39.52175,20.985361,4.5,131.0,10.0,0.0
Archontiko Petrettini Boutique Hotel,39.6162,19.848242,4.0,3.0,0.0,36.0
Belvedere Hotel,39.52236,19.922466,3.5,309.0,170.0,0.0
Sidari Beach Hotel,39.789585,19.71938,4.5,223.0,40.0,56.0
Aqualand Resort,39.617702,19.838251,3.5,1080.0,188.0,0.0
Galaxy Hotel,40.739384,22.915918,4.0,108.0,31.0,0.0
Hotel Prestige,40.718143,22.903248,4.5,16.0,44.0,0.0
Golden Star City Resort,40.508762,22.92359,4.5,578.0,56.0,65.0
Perea Hotel Thessaloniki,40.51148,22.93652,4.0,74.0,18.0,44.0
Aigli Hotel Perea,40.50903,22.924408,3.5,55.0,45.0,66.0
Plateia Rooms,40.43066,22.9276,5.0,2.0,0.0,0.0
Royal Hotel,40.49563,22.957804,4.5,509.0,60.0,0.0
Hotel Avra,40.50934,22.926088,4.0,102.0,26.0,66.0
Thermaikos Studios & Apartments,40.509884,22.928114,3.5,3.0,0.0,65.0
Hotel IONISO,40.725372,23.706875,5.0,1.0,0.0,0.0
Danai Hotel and Spa,40.240158,22.581308,4.5,90.0,47.0,52.0
Ammos Beach Seaside Luxury Suites,40.23859,22.587353,4.5,31.0,35.0,63.0
Hotel Hermes,40.23911,22.586332,5.0,5.0,20.0,63.0
Parthenon Art Hotel,40.238224,22.587145,4.5,80.0,26.0,63.0
White Rose Hotel,40.23797,22.58723,5.0,112.0,14.0,62.0
Hotel Platon Beach,40.27412,22.49546,3.0,28.0,45.0,64.0
Simantro Beach Hotel,40.07121,23.33639,4.0,748.0,346.0,0.0
Porto Sani,40.09964,23.312918,5.0,1703.0,148.0,70.0
Sani Dunes,40.096577,23.310465,5.0,1156.0,136.0,71.0
Sani Club,40.09195,23.31003,5.0,2575.0,253.0,59.0
Sani Asterias,40.09875,23.309034,5.0,888.0,57.0,73.0
Sani Beach,40.100197,23.30688,5.0,5581.0,392.0,67.0
Nireas Hotel,35.5077,23.977581,4.0,157.0,27.0,69.0
Zeus Village Hotel,35.5065,23.977877,4.5,189.0,36.0,65.0
Hotel Elotia,35.511623,23.983574,4.0,193.0,30.0,74.0
Sea View Hotel & Apartments,35.50898,23.99528,4.5,227.0,25.0,54.0
Dreamland Hotel - Apartments,35.50903,23.97619,3.5,23.0,21.0,72.0
Sirios Village Hotel & Bungalows,35.50631,23.974613,4.0,1115.0,199.0,60.0
Althea Village Hotel,35.50551,23.977036,4.5,658.0,155.0,63.0
Athina Beach Hotel,35.510605,23.979088,4.5,101.0,25.0,75.0
Veronica Hotel,35.51069,23.979258,4.0,110.0,35.0,75.0
Atlantica Kalliston Resort,35.511227,23.97369,5.0,2089.0,213.0,67.0
Niriis Hotel,35.511612,23.979437,4.5,621.0,22.0,74.0
Ammos Hotel,35.511402,23.97496,5.0,768.0,33.0,69.0
Talos Hotel Apartments,35.511925,23.979445,4.5,267.0,20.0,72.0
Yakinthos Hotel,35.510777,23.975023,4.5,459.0,39.0,70.0
Helios Apartments,35.51044,23.97776,4.5,179.0,33.0,74.0
Pella Steve II,35.509186,23.978506,4.5,26.0,14.0,74.0
Hotel Flamingos,35.51178,23.97842,4.5,151.0,39.0,72.0
Airis Boutique & Suites,35.512043,23.984053,4.5,163.0,56.0,73.0
Forum Suites,35.512566,23.987715,4.5,256.0,62.0,61.0
Hotel Golden Sun Hrissi Akti,35.49495,23.98246,4.5,8.0,32.0,0.0
Hotel Kyriaki,35.5088,23.990015,4.0,46.0,27.0,61.0
Patmos Paradise Hotel,37.347794,26.564117,4.0,114.0,37.0,0.0
Ios Resort Hotel,36.72086,25.28091,5.0,507.0,14.0,93.0
Maria's View,36.72374,25.28018,5.0,5.0,0.0,93.0
Hermes Hotel,36.716816,25.286293,4.5,131.0,28.0,74.0
Bay View Villas,36.72223,25.27413,4.5,4.0,0.0,82.0
Acteon Hotel,36.723057,25.273664,4.0,59.0,12.0,81.0
Liostasi Hotel & Suites,36.724834,25.277735,4.5,725.0,28.0,80.0
Lofos Village Hotel,36.72067,25.281858,5.0,399.0,20.0,93.0
La Residence Mykonos Hotel Suites,37.440067,25.418243,4.5,396.0,24.0,49.0
Cali Mykonos,37.439014,25.41931,5.0,2.0,40.0,49.0
The Wild by Interni,37.434174,25.418114,4.0,147.0,37.0,46.0
Anastasia Village Hotel,37.434692,25.418911,2.5,529.0,85.0,45.0
Aphrodite Beach Hotel,37.44205,25.421041,3.0,530.0,148.0,46.0
Anemoessa Boutique Hotel Mykonos,37.438625,25.415594,4.5,266.0,27.0,51.0
Archipelagos Boutique Hotel,36.866585,25.518225,5.0,143.0,6.0,59.0
Filoxenia By Grispos Villas,36.866405,25.515244,1.5,2.0,0.0,47.0
Amalias Hotel,37.76924,21.29413,3.5,91.0,42.0,48.0
IDI Hotel,35.134945,24.9096,4.5,151.0,59.0,0.0
Eleonas,35.141396,24.90437,5.0,685.0,22.0,0.0
Nana Apartments,35.129997,24.906658,5.0,52.0,5.0,0.0
Keramos,35.13039,24.904165,4.5,355.0,18.0,0.0
Palm Way Otel,39.547886,26.61309,3.0,16.0,46.0,52.0
Ida Blue,39.570156,26.619093,4.5,113.0,9.0,39.0
Club Hotel Gultur,39.54798,26.61402,2.0,57.0,101.0,52.0
Gumus Otel,39.545986,26.604622,3.5,14.0,0.0,68.0
Manici Kasri,39.55592,26.571861,4.5,268.0,25.0,0.0
Denizkizi Motel,39.546005,26.602472,4.5,29.0,0.0,68.0
Esida Otel,39.549496,26.61832,5.0,167.0,30.0,38.0
Oasis Hotel,36.850224,22.665798,4.0,43.0,39.0,0.0
Assos Eden Beach Hotel,39.49274,26.37139,2.5,88.0,44.0,0.0
Hotel Kefalos,40.129967,25.938728,4.5,60.0,25.0,0.0
Yakamoz Otel & Restaurant,40.232777,25.896667,3.5,87.0,20.0,43.0
Gokceada Surf Egitim Merkezi,40.127834,25.947079,4.0,99.0,51.0,0.0
Ispilya Otel Konukevi,40.222977,25.900677,5.0,5.0,10.0,0.0
Parli Otel,40.198364,25.914474,5.0,43.0,10.0,36.0
Porta Troya Hotel,40.19961,25.915474,5.0,13.0,27.0,0.0
Naturel Hotel & Restaurant,40.15145,25.775091,3.5,9.0,18.0,0.0
Esperides Resort Hotel,38.6627,20.756695,4.5,273.0,50.0,0.0
Villa Lydia,38.661587,20.786535,5.0,11.0,4.0,39.0
Azur Retreat,38.666786,20.777388,5.0,18.0,18.0,0.0
Aristotelis Ithaca Apartments,38.458378,20.663485,4.5,23.0,8.0,44.0
Princess Resort,39.142605,23.437462,4.0,1236.0,131.0,70.0
Elizabeth Studios,39.14861,23.442778,4.0,187.0,17.0,60.0
Arco Beach Hotel,39.14275,23.441504,4.0,20.0,44.0,71.0
Atrium Hotel,39.14315,23.435875,4.5,990.0,75.0,66.0
Kassandra Bay Resort & Spa,39.15308,23.468706,4.5,1323.0,133.0,53.0
Oniros Residences,35.488857,24.073738,4.5,15.0,0.0,37.0
Podgoski An,41.37907,22.79858,4.5,7.0,10.0,0.0
Hotel Esperanto-Strumica,41.438175,22.637144,4.5,8.0,42.0,39.0
Hotel Calypso,35.22978,23.959932,4.5,112.0,15.0,36.0
Neos Omalos Hotel,35.34424,23.90482,4.5,159.0,26.0,0.0
Exari,35.343426,23.905018,4.0,50.0,24.0,0.0
Plaza Beach Hotel,37.05033,25.371603,4.0,374.0,82.0,50.0
Valena Mare Luxury Suites & Apartments,37.04394,25.379793,4.5,118.0,9.0,0.0
Aegean Land,37.05723,25.362778,4.5,265.0,60.0,66.0
Studios Vrettos,37.04995,25.37118,4.0,8.0,9.0,50.0
Archon Seaside Retreat,39.42262,23.156693,5.0,24.0,0.0,39.0
Medusa Resort,37.042263,25.377766,4.5,296.0,21.0,0.0
Acti Plaka Apartments,37.04665,25.374279,4.0,92.0,10.0,46.0
Cosmos Boutique Hotel,37.062096,25.357561,5.0,2.0,15.0,72.0
Santa Marina Hotel,38.785,20.612871,4.0,128.0,56.0,60.0
Hotel Odyssey,38.78857,20.612083,4.0,77.0,37.0,71.0
Hotel Agios Nikitas,38.787533,20.612753,3.5,111.0,36.0,71.0
Politia Hotel,38.773155,20.606201,3.5,94.0,30.0,57.0
Myrto Vacation Relaxing Homes,38.787968,20.616592,5.0,130.0,6.0,67.0
Hotel Ostria,38.78977,20.614182,3.5,21.0,13.0,67.0
Hotel Liberty,38.372604,21.430813,2.5,71.0,128.0,61.0
Alea Hotel & Suites,40.759453,24.586388,4.0,254.0,104.0,0.0
Hotel Caretta-Caretta,38.94599,20.74155,5.0,11.0,0.0,0.0
Archondissa Beach ApartHotel,40.49344,25.63974,5.0,50.0,16.0,0.0
Anais Hotel,40.303917,22.615728,4.0,39.0,60.0,0.0
Denis Hotel and Bungalows,40.30697,22.61569,4.0,22.0,48.0,0.0
Orfeas Blue Resort,40.302376,22.61458,3.5,35.0,59.0,0.0
Archontiko Zarkada,39.882996,20.74584,4.0,180.0,10.0,48.0
Hotel Castro,36.691372,23.031567,3.5,49.0,12.0,0.0
Kyrimai Hotel,36.479713,22.400627,4.5,627.0,22.0,42.0
O Gerolimenas,36.4822,22.400005,3.5,52.0,23.0,41.0
Albatros Club Mykonos,37.47791,25.360422,4.5,203.0,45.0,41.0
Serita Beach Hotel,35.338203,25.364891,4.0,2314.0,276.0,0.0
Mitsis Laguna Resort & Spa,35.338123,25.374125,4.5,3805.0,351.0,0.0
Ocean Heights View Hotel,35.33194,25.371342,4.0,566.0,126.0,0.0
Anna Maria Village,35.3345,25.381245,4.5,243.0,31.0,40.0
Paradise Island Villas,35.33045,25.367472,5.0,409.0,12.0,0.0
Lyttos Mare,35.33626,25.353699,4.5,266.0,397.0,48.0
TUI SUNEO Chrissi Amoudia,35.334084,25.378332,4.0,1087.0,227.0,39.0
Aldemar Royal Mare,35.334473,25.379549,4.5,2861.0,435.0,38.0
Anissa Beach & Village Hotel,35.33553,25.356956,4.5,550.0,312.0,44.0
Ionis Hotel,38.134266,20.552563,5.0,169.0,27.0,36.0
Aegialis Hotel & Spa,36.908375,25.974422,4.5,1180.0,55.0,60.0
Mavraganeiko,37.998245,22.471382,5.0,115.0,8.0,37.0
Helydorea Mountain Holidays,38.000107,22.473036,3.5,52.0,14.0,36.0
Agia Anna Hotel,37.069,25.3558,3.5,61.0,24.0,78.0
Aggeliki's Diamond Studios,37.066784,25.357656,4.5,65.0,11.0,71.0
Margaritari Hotel,37.068497,25.361464,4.5,86.0,14.0,61.0
Summer Dream ll,37.06974,25.35527,4.5,116.0,20.0,79.0
Anemomilos Hotel Naxos,37.06999,25.355333,4.5,149.0,5.0,79.0
Artemis Hotel,37.068516,25.35613,4.5,42.0,17.0,78.0
Augustus Hotel Dhermi,40.146984,19.634401,4.5,127.0,15.0,56.0
Morina Palace,40.150967,19.641613,2.5,38.0,54.0,43.0
Hotel Imperial,40.153988,19.63304,4.5,29.0,9.0,42.0
Elysium Hotel,40.14895,19.631023,4.5,105.0,63.0,48.0
La Brisa Boutique Hotel,40.150967,19.641611,4.5,14.0,48.0,43.0
Litsa Apartments,36.82622,22.281952,4.0,94.0,36.0,49.0
Idomeneas Apartments & Studios,35.25082,23.810781,4.5,93.0,10.0,52.0
Hotel Santa Irene,35.248287,23.810457,4.5,89.0,16.0,52.0
Oliaros seaside lodge,36.973103,25.040342,4.5,54.0,8.0,0.0
Aphrodite Boutique Hotel,37.446274,24.901205,4.5,9.0,14.0,52.0
Blue Harmony Hotel,37.446136,24.900478,4.5,104.0,14.0,52.0
Kini Bay,37.444267,24.902756,5.0,44.0,8.0,50.0
Selina Paros,37.038597,25.102793,3.5,293.0,95.0,0.0
Adonis Hotel,37.180576,25.550833,5.0,374.0,23.0,48.0
Kavos Hotel,35.59023,24.07979,4.5,260.0,21.0,0.0
Oasis Hotel Prasonisi,35.89106,27.77327,4.5,11.0,18.0,0.0
Philoxenia Hotel,38.40941,23.669937,4.5,76.0,33.0,0.0
Hotel Lefkadi,38.41071,23.67428,3.5,10.0,61.0,0.0
"Brown Beach Chalkida, a member of Brown Hotels",38.48306,23.57484,4.0,7.0,98.0,0.0
Folegandros Villas,36.610413,24.950378,5.0,107.0,10.0,51.0
Vrahos Boutique Hotel,36.613384,24.9468,4.5,470.0,29.0,58.0
Hotel Selenunda,39.166485,23.616648,4.5,61.0,21.0,54.0
Krotiri Beach Resort,40.289093,23.692944,4.5,115.0,36.0,0.0
Assa Maris Hotel,40.311623,23.696642,4.0,137.0,66.0,0.0
Wellness Santa Hotel,40.502182,22.896715,3.5,223.0,250.0,0.0
Cabo Verde,40.50069,22.877048,4.0,42.0,9.0,37.0
Kyfanta Hotel,36.97207,22.990381,5.0,97.0,15.0,0.0
Avra Hotel,36.97538,22.989857,5.0,50.0,12.0,0.0
Paraliako Hotel Kyparissi,36.970676,22.992998,5.0,140.0,10.0,0.0
Hotel Emerald,35.454327,24.206593,4.5,90.0,11.0,37.0
White Rocks Hotel Kefalonia,38.14977,20.485342,4.5,1718.0,161.0,43.0
Complex Makaza,41.565914,25.388578,4.0,37.0,22.0,0.0
Aqua Spa Hotel Zlatograd,41.37969,25.1017,4.5,12.0,54.0,0.0
Hotel Enchevi Strannopriemnici,41.38672,25.08648,3.0,2.0,30.0,0.0
Kristal,41.37914,25.09445,3.5,3.0,0.0,0.0
Hotel Divna,41.46848,25.652239,5.0,1.0,15.0,0.0
Hotel Ikaros,37.88135,23.7301,4.0,29.0,24.0,42.0
Sky Hotel,41.14005,22.549133,5.0,2.0,42.0,0.0
Xenios Chalets,38.59514,21.929054,4.5,283.0,13.0,0.0
Athlos Hotel,40.58256,22.94683,3.5,20.0,30.0,52.0
Yannis Resort Hotel,41.01132,24.28995,4.0,35.0,56.0,45.0
Hotel Katia,39.272957,23.165333,4.0,43.0,22.0,36.0
Poseidon Hotel,38.15509,21.628815,4.0,40.0,49.0,0.0
Avaton,36.627422,24.913467,5.0,5.0,0.0,60.0
Seasabelle Hotel,37.97153,24.00843,4.0,44.0,12.0,47.0
Holiday Apartment,37.99326,24.0119,5.0,1.0,0.0,0.0
Artemis GreenHill,37.941357,23.992327,4.0,16.0,3.0,0.0
Harmony Hotel Apartments,38.28896,22.02394,4.5,62.0,10.0,0.0
Pirgos Mavromichali,36.679676,22.377129,4.5,221.0,13.0,0.0
Vasilios Apartments Hotel,36.679115,22.376568,5.0,176.0,11.0,0.0
Mavromichalai Hotel,36.680244,22.37796,4.5,93.0,6.0,0.0
Ai Yannis Suites and Apartments Hotel,38.535255,26.117321,4.5,47.0,13.0,0.0
Angeliki Beach Hotel,39.16189,23.477575,5.0,268.0,16.0,70.0
Eye Q Resort,39.163067,23.474352,5.0,117.0,20.0,61.0
Domotel Kastri Hotel,38.094814,23.823534,4.5,162.0,86.0,41.0
Liotrivi Boutique Hotel & Historical Mansion,36.710926,22.94679,4.5,59.0,10.0,40.0
San Marco Villas,39.708862,19.838995,3.5,68.0,51.0,61.0
Hotel Corfu Secret,39.70843,19.839561,4.5,113.0,23.0,61.0
Rodon Hotel,37.323574,26.542253,5.0,95.0,16.0,98.0
Chris Hotel,37.325256,26.54255,4.0,91.0,44.0,94.0
Anamar Patmos,37.320526,26.540022,2.0,5.0,52.0,86.0
Castelli Hotel,37.32456,26.540464,4.0,9.0,45.0,95.0
Asteri Hotel,37.331577,26.54258,4.0,51.0,37.0,62.0
Australis Hotel,37.330555,26.543598,4.5,105.0,18.0,65.0
Skala Hotel,37.32455,26.542234,4.5,515.0,78.0,97.0
Blue Bay Hotel,37.321667,26.546963,4.5,195.0,25.0,90.0
Hotel Arpezos,41.64291,25.36636,3.5,13.0,74.0,0.0
Hotel & Restaurant Kardzhali,41.63293,25.378355,3.0,24.0,29.0,0.0
Glavatarski Han,41.64729,25.312098,3.5,28.0,22.0,0.0
Boutique Hotel Behi,41.63971,25.37244,3.5,17.0,20.0,0.0
Hotel Ustra,41.63815,25.37538,3.5,9.0,55.0,0.0
Medieval Castle,38.260567,25.922688,4.5,89.0,20.0,0.0
Mesta Mastic,38.26075,25.92225,5.0,66.0,5.0,0.0
Lida Mary,38.260178,25.922447,5.0,188.0,8.0,0.0
Soleil Village & Villas,40.12089,19.70124,5.0,6.0,0.0,38.0
Kythera Irida hotel,36.31962,22.983591,4.5,42.0,0.0,0.0
Kythea Resort,36.33097,22.976208,4.5,115.0,30.0,0.0
Venardos Hotel,36.323154,22.982508,4.5,134.0,42.0,0.0
Romantica Hotel and Apartments,36.328163,22.97851,4.0,58.0,24.0,0.0
Pelagia Aphrodite Hotel,36.320168,22.98837,5.0,91.0,26.0,0.0
Electra Hotel,40.662502,23.695757,4.5,76.0,30.0,0.0
Stavros Beach Hotel,40.66622,23.694077,3.5,30.0,65.0,0.0
Penelope Village,37.43489,25.40285,4.0,449.0,74.0,38.0
Anatolia Hotel,37.446205,25.394936,4.0,165.0,25.0,59.0
Creta Vitalis,35.550373,24.08414,4.0,103.0,40.0,0.0
Waterlily Hotel,35.54816,24.083109,4.5,56.0,14.0,0.0
Yalis Hotel,39.14972,23.872906,4.5,157.0,20.0,60.0
Sun Hotel,37.96442,23.2083,1.5,3.0,51.0,40.0
Kinetta Beach Hotel,37.96384,23.208883,3.5,1057.0,253.0,40.0
Hotel Cokkinis,37.97561,23.28418,4.5,170.0,24.0,0.0
Vigla Hotel,36.916634,25.983433,4.5,486.0,24.0,60.0
Hotel Drakolimni,39.904736,20.821016,3.5,37.0,31.0,0.0
Dafnoudi Hotel,38.46028,20.551813,4.5,134.0,18.0,37.0
Hotel Lefka Ori,35.201202,24.135244,4.0,148.0,10.0,50.0
From Samaria To Livikon,35.20121,24.135841,4.0,265.0,20.0,50.0
Xenia Hotel,35.201138,24.134848,4.5,201.0,23.0,50.0
Areti Studios and Appartments,39.1425,23.43303,4.0,198.0,119.0,63.0
Roulla Studios,39.14476,23.437832,3.5,206.0,136.0,67.0
Porto Marathos,37.05903,21.57883,3.5,6.0,35.0,42.0
Artina Nuovo,37.0613,21.577251,4.5,192.0,20.0,37.0
Artina Hotel,37.061394,21.577257,4.5,90.0,24.0,36.0
Hotel Dionysos,39.000355,20.702341,4.5,30.0,276.0,0.0
Villa Nafsika,38.997383,20.702702,5.0,5.0,6.0,0.0
Iliovasilema Hotel,38.992474,20.704086,5.0,29.0,12.0,0.0
Hotel Porto Diakofti,36.26231,23.07742,4.5,28.0,12.0,0.0
Kythira Golden Resort,36.261646,23.07333,5.0,185.0,13.0,0.0
Faros Resort,37.4149,24.963894,3.5,208.0,72.0,0.0
Aegean Paradiso,37.408726,24.963753,4.5,82.0,35.0,0.0
Hapimag Resort Damnoni,35.175808,24.41274,4.5,222.0,199.0,48.0
Anna-Ageliki Apartments,35.18183,24.41606,5.0,21.0,16.0,39.0
Archontiko Dilofou,39.853283,20.765213,5.0,142.0,9.0,0.0
Elatos Resort & Health Club,38.58022,22.534569,4.0,188.0,40.0,0.0
To Balconi Tis Agorianis,38.597336,22.492361,4.0,48.0,22.0,0.0
Maison Hotel,40.724506,22.607006,4.5,96.0,43.0,0.0
Evridiki,40.99393,22.873022,4.5,57.0,42.0,64.0
Habitat Hotel,40.99427,22.874008,4.0,63.0,36.0,63.0
Hotel Victoria,41.03597,22.87591,4.5,8.0,33.0,0.0
Kipi Suites,39.864697,20.794102,5.0,243.0,8.0,0.0
Aura Guesthouse,40.668133,24.760008,5.0,1.0,6.0,0.0
Maranton Beach Hotel,40.673985,24.761639,1.5,10.0,61.0,0.0
Hotel Karthea,37.658745,24.311703,4.0,84.0,35.0,53.0
